cust_id,transaction_type,transaction_date,subscription_type,subscription_price,customer_gender,age_group,customer_country,referral_type,year,month,first_tx,cohort_month,plan_id,billing_month,is_churn,active_month
10099,initial,2022-10-01,PRO,85.0,Female,35-44,Sweden,organic search,2022,2022-10,2022-10-01,2022-10,3,2022-10-01,False,2022-10
10100,initial,2021-11-01,BASIC,43.0,Female,25-34,Sweden,facebook,2021,2021-11,2021-11-01,2021-11,1,2021-11-01,False,2021-11
10100,upgrade,2022-08-01,PRO,85.0,Female,25-34,Sweden,facebook,2022,2022-08,2021-11-01,2021-11,3,2022-08-01,False,2022-08
10101,initial,2020-05-01,BASIC,33.0,Female,45-54,Denmark,facebook,2020,2020-05,2020-05-01,2020-05,1,2020-05-01,False,2020-05
10101,churn,2020-12-01,BASIC,33.0,Female,45-54,Denmark,facebook,2020,2020-12,2020-05-01,2020-05,1,2020-12-01,False,2020-12
10102,initial,2022-01-01,PRO,85.0,Female,35-44,Sweden,organic search,2022,2022-01,2022-01-01,2022-01,3,2022-01-01,False,2022-01
10103,initial,2021-04-01,BASIC,43.0,Female,18-24,Denmark,facebook,2021,2021-04,2021-04-01,2021-04,1,2021-04-01,False,2021-04
10104,initial,2022-11-01,BASIC,53.0,Male,25-34,Denmark,paid search,2022,2022-11,2022-11-01,2022-11,1,2022-11-01,False,2022-11
10105,initial,2021-11-01,PRO,75.0,Male,18-24,Norway,unknown,2021,2021-11,2021-11-01,2021-11,3,2021-11-01,False,2021-11
10105,upgrade,2022-02-01,MAX,119.0,Male,18-24,Norway,unknown,2022,2022-02,2021-11-01,2021-11,2,2022-02-01,False,2022-02
10106,initial,2020-03-01,PRO,65.0,Male,25-34,Finland,google ads,2020,2020-03,2020-03-01,2020-03,3,2020-03-01,False,2020-03
10106,upgrade,2021-04-01,MAX,109.0,Male,25-34,Finland,google ads,2021,2021-04,2020-03-01,2020-03,2,2021-04-01,False,2021-04
10106,churn,2022-02-01,MAX,119.0,Male,25-34,Finland,google ads,2022,2022-02,2020-03-01,2020-03,2,2022-02-01,False,2022-02
10107,initial,2020-11-01,BASIC,33.0,Female,55-65,Sweden,tv,2020,2020-11,2020-11-01,2020-11,1,2020-11-01,False,2020-11
10107,upgrade,2022-04-01,PRO,85.0,Female,55-65,Sweden,tv,2022,2022-04,2020-11-01,2020-11,3,2022-04-01,False,2022-04
10108,initial,2021-09-01,BASIC,43.0,Female,18-24,Finland,organic search,2021,2021-09,2021-09-01,2021-09,1,2021-09-01,False,2021-09
10108,upgrade,2022-08-01,PRO,85.0,Female,18-24,Finland,organic search,2022,2022-08,2021-09-01,2021-09,3,2022-08-01,False,2022-08
10109,initial,2020-12-01,PRO,65.0,Male,55-65,Sweden,facebook,2020,2020-12,2020-12-01,2020-12,3,2020-12-01,False,2020-12
10109,reduction,2021-05-01,BASIC,43.0,Male,55-65,Sweden,facebook,2021,2021-05,2020-12-01,2020-12,1,2021-05-01,False,2021-05
10110,initial,2020-04-01,PRO,65.0,Male,18-24,Denmark,google ads,2020,2020-04,2020-04-01,2020-04,3,2020-04-01,False,2020-04
10110,upgrade,2020-09-01,MAX,99.0,Male,18-24,Denmark,google ads,2020,2020-09,2020-04-01,2020-04,2,2020-09-01,False,2020-09
10111,initial,2022-05-01,BASIC,53.0,Female,55-65,Finland,google ads,2022,2022-05,2022-05-01,2022-05,1,2022-05-01,False,2022-05
10112,initial,2021-07-01,PRO,75.0,Female,25-34,Sweden,paid search,2021,2021-07,2021-07-01,2021-07,3,2021-07-01,False,2021-07
10113,initial,2020-08-01,PRO,65.0,Female,55-65,Denmark,facebook,2020,2020-08,2020-08-01,2020-08,3,2020-08-01,False,2020-08
10113,upgrade,2022-07-01,MAX,119.0,Female,55-65,Denmark,facebook,2022,2022-07,2020-08-01,2020-08,2,2022-07-01,False,2022-07
10114,initial,2020-04-01,BASIC,33.0,Male,45-54,Finland,google ads,2020,2020-04,2020-04-01,2020-04,1,2020-04-01,False,2020-04
10114,churn,2021-05-01,BASIC,43.0,Male,45-54,Finland,google ads,2021,2021-05,2020-04-01,2020-04,1,2021-05-01,False,2021-05
10115,initial,2021-08-01,BASIC,43.0,Female,25-34,Denmark,facebook,2021,2021-08,2021-08-01,2021-08,1,2021-08-01,False,2021-08
10116,initial,2021-11-01,BASIC,43.0,Female,18-24,Denmark,google ads,2021,2021-11,2021-11-01,2021-11,1,2021-11-01,False,2021-11
10117,initial,2021-07-01,PRO,75.0,Male,18-24,Sweden,unknown,2021,2021-07,2021-07-01,2021-07,3,2021-07-01,False,2021-07
10117,upgrade,2022-07-01,MAX,119.0,Male,18-24,Sweden,unknown,2022,2022-07,2021-07-01,2021-07,2,2022-07-01,False,2022-07
10118,initial,2022-05-01,PRO,85.0,Male,25-34,Denmark,google ads,2022,2022-05,2022-05-01,2022-05,3,2022-05-01,False,2022-05
10119,initial,2020-08-01,BASIC,33.0,Male,25-34,Sweden,google ads,2020,2020-08,2020-08-01,2020-08,1,2020-08-01,False,2020-08
10119,churn,2021-05-01,BASIC,43.0,Male,25-34,Sweden,google ads,2021,2021-05,2020-08-01,2020-08,1,2021-05-01,False,2021-05
10120,initial,2021-04-01,BASIC,43.0,Female,18-24,Sweden,facebook,2021,2021-04,2021-04-01,2021-04,1,2021-04-01,False,2021-04
10121,initial,2021-05-01,PRO,75.0,Male,25-34,Norway,google ads,2021,2021-05,2021-05-01,2021-05,3,2021-05-01,False,2021-05
10122,initial,2020-10-01,BASIC,33.0,Male,55-65,Sweden,google ads,2020,2020-10,2020-10-01,2020-10,1,2020-10-01,False,2020-10
10122,churn,2021-02-01,BASIC,43.0,Male,55-65,Sweden,google ads,2021,2021-02,2020-10-01,2020-10,1,2021-02-01,False,2021-02
10123,initial,2020-07-01,MAX,99.0,Other,55-65,Sweden,facebook,2020,2020-07,2020-07-01,2020-07,2,2020-07-01,False,2020-07
10123,reduction,2021-11-01,PRO,75.0,Other,55-65,Sweden,facebook,2021,2021-11,2020-07-01,2020-07,3,2021-11-01,False,2021-11
10124,initial,2020-12-01,BASIC,33.0,Male,18-24,Sweden,organic search,2020,2020-12,2020-12-01,2020-12,1,2020-12-01,False,2020-12
10124,upgrade,2022-02-01,PRO,85.0,Male,18-24,Sweden,organic search,2022,2022-02,2020-12-01,2020-12,3,2022-02-01,False,2022-02
10125,initial,2021-11-01,PRO,75.0,Female,45-54,Finland,organic search,2021,2021-11,2021-11-01,2021-11,3,2021-11-01,False,2021-11
10125,upgrade,2022-05-01,MAX,119.0,Female,45-54,Finland,organic search,2022,2022-05,2021-11-01,2021-11,2,2022-05-01,False,2022-05
10126,initial,2022-11-01,MAX,119.0,Female,25-34,Finland,facebook,2022,2022-11,2022-11-01,2022-11,2,2022-11-01,False,2022-11
10127,initial,2021-11-01,BASIC,43.0,Female,55-65,Sweden,facebook,2021,2021-11,2021-11-01,2021-11,1,2021-11-01,False,2021-11
10128,initial,2020-07-01,PRO,65.0,Male,45-54,Norway,organic search,2020,2020-07,2020-07-01,2020-07,3,2020-07-01,False,2020-07
10128,reduction,2020-12-01,BASIC,33.0,Male,45-54,Norway,organic search,2020,2020-12,2020-07-01,2020-07,1,2020-12-01,False,2020-12
10129,initial,2022-06-01,BASIC,53.0,Female,18-24,Finland,google ads,2022,2022-06,2022-06-01,2022-06,1,2022-06-01,False,2022-06
10130,initial,2020-10-01,PRO,65.0,Female,25-34,Sweden,google ads,2020,2020-10,2020-10-01,2020-10,3,2020-10-01,False,2020-10
10130,upgrade,2022-10-01,MAX,119.0,Female,25-34,Sweden,google ads,2022,2022-10,2020-10-01,2020-10,2,2022-10-01,False,2022-10
10131,initial,2020-02-01,PRO,65.0,Female,25-34,Norway,organic search,2020,2020-02,2020-02-01,2020-02,3,2020-02-01,False,2020-02
10131,reduction,2021-03-01,BASIC,43.0,Female,25-34,Norway,organic search,2021,2021-03,2020-02-01,2020-02,1,2021-03-01,False,2021-03
10132,initial,2021-04-01,MAX,109.0,Male,25-34,Finland,google ads,2021,2021-04,2021-04-01,2021-04,2,2021-04-01,False,2021-04
10132,reduction,2021-09-01,PRO,75.0,Male,25-34,Finland,google ads,2021,2021-09,2021-04-01,2021-04,3,2021-09-01,False,2021-09
10133,initial,2021-03-01,PRO,75.0,Male,35-44,Sweden,google ads,2021,2021-03,2021-03-01,2021-03,3,2021-03-01,False,2021-03
10133,upgrade,2021-07-01,MAX,109.0,Male,35-44,Sweden,google ads,2021,2021-07,2021-03-01,2021-03,2,2021-07-01,False,2021-07
10134,initial,2022-01-01,BASIC,53.0,Other,18-24,Denmark,facebook,2022,2022-01,2022-01-01,2022-01,1,2022-01-01,False,2022-01
10135,initial,2022-09-01,BASIC,53.0,Male,18-24,Sweden,facebook,2022,2022-09,2022-09-01,2022-09,1,2022-09-01,False,2022-09
10136,initial,2020-07-01,BASIC,33.0,Female,45-54,Norway,google ads,2020,2020-07,2020-07-01,2020-07,1,2020-07-01,False,2020-07
10136,upgrade,2021-04-01,PRO,75.0,Female,45-54,Norway,google ads,2021,2021-04,2020-07-01,2020-07,3,2021-04-01,False,2021-04
10137,initial,2020-06-01,MAX,99.0,Female,35-44,Sweden,google ads,2020,2020-06,2020-06-01,2020-06,2,2020-06-01,False,2020-06
10137,reduction,2021-06-01,BASIC,43.0,Female,35-44,Sweden,google ads,2021,2021-06,2020-06-01,2020-06,1,2021-06-01,False,2021-06
10137,churn,2022-02-01,BASIC,53.0,Female,35-44,Sweden,google ads,2022,2022-02,2020-06-01,2020-06,1,2022-02-01,False,2022-02
10138,initial,2021-12-01,PRO,75.0,Female,18-24,Finland,google ads,2021,2021-12,2021-12-01,2021-12,3,2021-12-01,False,2021-12
10138,upgrade,2022-05-01,MAX,119.0,Female,18-24,Finland,google ads,2022,2022-05,2021-12-01,2021-12,2,2022-05-01,False,2022-05
10138,churn,2022-11-01,MAX,119.0,Female,18-24,Finland,google ads,2022,2022-11,2021-12-01,2021-12,2,2022-11-01,False,2022-11
10139,initial,2022-03-01,BASIC,53.0,Female,55-65,Sweden,paid search,2022,2022-03,2022-03-01,2022-03,1,2022-03-01,False,2022-03
10140,initial,2020-02-01,PRO,65.0,Female,45-54,Denmark,google ads,2020,2020-02,2020-02-01,2020-02,3,2020-02-01,False,2020-02
10140,upgrade,2020-11-01,MAX,99.0,Female,45-54,Denmark,google ads,2020,2020-11,2020-02-01,2020-02,2,2020-11-01,False,2020-11
10141,initial,2022-06-01,BASIC,53.0,Female,55-65,Sweden,bing,2022,2022-06,2022-06-01,2022-06,1,2022-06-01,False,2022-06
10142,initial,2021-10-01,BASIC,43.0,Female,55-65,Sweden,facebook,2021,2021-10,2021-10-01,2021-10,1,2021-10-01,False,2021-10
10143,initial,2022-09-01,PRO,85.0,Female,35-44,Finland,facebook,2022,2022-09,2022-09-01,2022-09,3,2022-09-01,False,2022-09
10143,reduction,2022-11-01,BASIC,53.0,Female,35-44,Finland,facebook,2022,2022-11,2022-09-01,2022-09,1,2022-11-01,False,2022-11
10144,initial,2021-09-01,PRO,75.0,Male,45-54,Denmark,google ads,2021,2021-09,2021-09-01,2021-09,3,2021-09-01,False,2021-09
10144,upgrade,2022-03-01,MAX,119.0,Male,45-54,Denmark,google ads,2022,2022-03,2021-09-01,2021-09,2,2022-03-01,False,2022-03
10145,initial,2022-06-01,BASIC,53.0,Female,25-34,Finland,facebook,2022,2022-06,2022-06-01,2022-06,1,2022-06-01,False,2022-06
10145,churn,2022-09-01,BASIC,53.0,Female,25-34,Finland,facebook,2022,2022-09,2022-06-01,2022-06,1,2022-09-01,False,2022-09
10146,initial,2021-04-01,MAX,109.0,Male,35-44,Finland,google ads,2021,2021-04,2021-04-01,2021-04,2,2021-04-01,False,2021-04
10147,initial,2021-03-01,PRO,75.0,Male,18-24,Denmark,organic search,2021,2021-03,2021-03-01,2021-03,3,2021-03-01,False,2021-03
10147,upgrade,2022-05-01,MAX,119.0,Male,18-24,Denmark,organic search,2022,2022-05,2021-03-01,2021-03,2,2022-05-01,False,2022-05
10148,initial,2021-12-01,BASIC,43.0,Female,18-24,Finland,facebook,2021,2021-12,2021-12-01,2021-12,1,2021-12-01,False,2021-12
10149,initial,2020-03-01,PRO,65.0,Female,55-65,Sweden,display,2020,2020-03,2020-03-01,2020-03,3,2020-03-01,False,2020-03
10149,upgrade,2022-07-01,MAX,119.0,Female,55-65,Sweden,display,2022,2022-07,2020-03-01,2020-03,2,2022-07-01,False,2022-07
10150,initial,2022-02-01,BASIC,53.0,Female,18-24,Norway,google ads,2022,2022-02,2022-02-01,2022-02,1,2022-02-01,False,2022-02
10151,initial,2021-11-01,BASIC,43.0,Male,25-34,Norway,paid search,2021,2021-11,2021-11-01,2021-11,1,2021-11-01,False,2021-11
10152,initial,2022-10-01,BASIC,53.0,Male,25-34,Norway,google ads,2022,2022-10,2022-10-01,2022-10,1,2022-10-01,False,2022-10
10153,initial,2020-01-01,PRO,65.0,Female,18-24,Finland,facebook,2020,2020-01,2020-01-01,2020-01,3,2020-01-01,False,2020-01
10153,reduction,2021-02-01,BASIC,43.0,Female,18-24,Finland,facebook,2021,2021-02,2020-01-01,2020-01,1,2021-02-01,False,2021-02
10154,initial,2020-09-01,MAX,99.0,Male,18-24,Finland,display,2020,2020-09,2020-09-01,2020-09,2,2020-09-01,False,2020-09
10154,reduction,2020-12-01,BASIC,33.0,Male,18-24,Finland,display,2020,2020-12,2020-09-01,2020-09,1,2020-12-01,False,2020-12
10155,initial,2020-02-01,PRO,65.0,Male,18-24,Sweden,facebook,2020,2020-02,2020-02-01,2020-02,3,2020-02-01,False,2020-02
10155,upgrade,2022-03-01,MAX,119.0,Male,18-24,Sweden,facebook,2022,2022-03,2020-02-01,2020-02,2,2022-03-01,False,2022-03
10156,initial,2020-06-01,BASIC,33.0,Male,35-44,Sweden,tv,2020,2020-06,2020-06-01,2020-06,1,2020-06-01,False,2020-06
10156,churn,2021-01-01,BASIC,43.0,Male,35-44,Sweden,tv,2021,2021-01,2020-06-01,2020-06,1,2021-01-01,False,2021-01
10157,initial,2022-11-01,MAX,119.0,Female,45-54,Norway,unknown,2022,2022-11,2022-11-01,2022-11,2,2022-11-01,False,2022-11
10158,initial,2021-10-01,MAX,109.0,Female,18-24,Sweden,paid search,2021,2021-10,2021-10-01,2021-10,2,2021-10-01,False,2021-10
10159,initial,2021-04-01,PRO,75.0,Female,25-34,Finland,organic search,2021,2021-04,2021-04-01,2021-04,3,2021-04-01,False,2021-04
10159,reduction,2021-10-01,BASIC,43.0,Female,25-34,Finland,organic search,2021,2021-10,2021-04-01,2021-04,1,2021-10-01,False,2021-10
10160,initial,2022-11-01,PRO,85.0,Female,55-65,Sweden,facebook,2022,2022-11,2022-11-01,2022-11,3,2022-11-01,False,2022-11
10161,initial,2021-08-01,PRO,75.0,Female,35-44,Sweden,unknown,2021,2021-08,2021-08-01,2021-08,3,2021-08-01,False,2021-08
10161,upgrade,2022-09-01,MAX,119.0,Female,35-44,Sweden,unknown,2022,2022-09,2021-08-01,2021-08,2,2022-09-01,False,2022-09
10162,initial,2022-02-01,PRO,85.0,Male,45-54,Sweden,bing,2022,2022-02,2022-02-01,2022-02,3,2022-02-01,False,2022-02
10163,initial,2021-12-01,BASIC,43.0,Female,25-34,Sweden,facebook,2021,2021-12,2021-12-01,2021-12,1,2021-12-01,False,2021-12
10163,upgrade,2022-06-01,MAX,119.0,Female,25-34,Sweden,facebook,2022,2022-06,2021-12-01,2021-12,2,2022-06-01,False,2022-06
10164,initial,2021-02-01,BASIC,43.0,Female,25-34,Denmark,paid search,2021,2021-02,2021-02-01,2021-02,1,2021-02-01,False,2021-02
10165,initial,2022-03-01,BASIC,53.0,Female,35-44,Sweden,paid search,2022,2022-03,2022-03-01,2022-03,1,2022-03-01,False,2022-03
10166,initial,2020-05-01,MAX,99.0,Female,45-54,Norway,tv,2020,2020-05,2020-05-01,2020-05,2,2020-05-01,False,2020-05
10166,reduction,2021-02-01,BASIC,43.0,Female,45-54,Norway,tv,2021,2021-02,2020-05-01,2020-05,1,2021-02-01,False,2021-02
10167,initial,2021-07-01,BASIC,43.0,Male,45-54,Finland,facebook,2021,2021-07,2021-07-01,2021-07,1,2021-07-01,False,2021-07
10167,upgrade,2022-04-01,MAX,119.0,Male,45-54,Finland,facebook,2022,2022-04,2021-07-01,2021-07,2,2022-04-01,False,2022-04
10167,churn,2022-10-01,MAX,119.0,Male,45-54,Finland,facebook,2022,2022-10,2021-07-01,2021-07,2,2022-10-01,False,2022-10
10168,initial,2022-01-01,BASIC,53.0,Female,45-54,Norway,facebook,2022,2022-01,2022-01-01,2022-01,1,2022-01-01,False,2022-01
10169,initial,2021-09-01,PRO,75.0,Female,35-44,Norway,google ads,2021,2021-09,2021-09-01,2021-09,3,2021-09-01,False,2021-09
10169,reduction,2022-05-01,BASIC,53.0,Female,35-44,Norway,google ads,2022,2022-05,2021-09-01,2021-09,1,2022-05-01,False,2022-05
10170,initial,2020-07-01,BASIC,33.0,Female,55-65,Denmark,tv,2020,2020-07,2020-07-01,2020-07,1,2020-07-01,False,2020-07
10170,upgrade,2020-12-01,PRO,65.0,Female,55-65,Denmark,tv,2020,2020-12,2020-07-01,2020-07,3,2020-12-01,False,2020-12
10171,initial,2020-11-01,BASIC,33.0,Female,18-24,Sweden,paid search,2020,2020-11,2020-11-01,2020-11,1,2020-11-01,False,2020-11
10171,churn,2021-08-01,BASIC,43.0,Female,18-24,Sweden,paid search,2021,2021-08,2020-11-01,2020-11,1,2021-08-01,False,2021-08
10172,initial,2022-06-01,PRO,85.0,Male,35-44,Norway,google ads,2022,2022-06,2022-06-01,2022-06,3,2022-06-01,False,2022-06
10173,initial,2021-04-01,PRO,75.0,Other,55-65,Norway,paid search,2021,2021-04,2021-04-01,2021-04,3,2021-04-01,False,2021-04
10173,upgrade,2021-09-01,MAX,109.0,Other,55-65,Norway,paid search,2021,2021-09,2021-04-01,2021-04,2,2021-09-01,False,2021-09
10174,initial,2020-12-01,BASIC,33.0,Male,25-34,Denmark,facebook,2020,2020-12,2020-12-01,2020-12,1,2020-12-01,False,2020-12
10174,churn,2022-01-01,BASIC,53.0,Male,25-34,Denmark,facebook,2022,2022-01,2020-12-01,2020-12,1,2022-01-01,False,2022-01
10175,initial,2021-11-01,PRO,75.0,Female,45-54,Sweden,google ads,2021,2021-11,2021-11-01,2021-11,3,2021-11-01,False,2021-11
10175,upgrade,2022-09-01,MAX,119.0,Female,45-54,Sweden,google ads,2022,2022-09,2021-11-01,2021-11,2,2022-09-01,False,2022-09
10176,initial,2021-09-01,BASIC,43.0,Male,55-65,Denmark,unknown,2021,2021-09,2021-09-01,2021-09,1,2021-09-01,False,2021-09
10176,upgrade,2022-07-01,PRO,85.0,Male,55-65,Denmark,unknown,2022,2022-07,2021-09-01,2021-09,3,2022-07-01,False,2022-07
10177,initial,2022-08-01,PRO,85.0,Male,35-44,Finland,organic search,2022,2022-08,2022-08-01,2022-08,3,2022-08-01,False,2022-08
10177,reduction,2022-10-01,BASIC,53.0,Male,35-44,Finland,organic search,2022,2022-10,2022-08-01,2022-08,1,2022-10-01,False,2022-10
10178,initial,2020-06-01,PRO,65.0,Female,18-24,Sweden,facebook,2020,2020-06,2020-06-01,2020-06,3,2020-06-01,False,2020-06
10178,upgrade,2021-12-01,MAX,109.0,Female,18-24,Sweden,facebook,2021,2021-12,2020-06-01,2020-06,2,2021-12-01,False,2021-12
10179,initial,2022-06-01,BASIC,53.0,Female,45-54,Sweden,organic search,2022,2022-06,2022-06-01,2022-06,1,2022-06-01,False,2022-06
10180,initial,2021-06-01,PRO,75.0,Female,55-65,Denmark,google ads,2021,2021-06,2021-06-01,2021-06,3,2021-06-01,False,2021-06
10180,reduction,2022-05-01,BASIC,53.0,Female,55-65,Denmark,google ads,2022,2022-05,2021-06-01,2021-06,1,2022-05-01,False,2022-05
10180,churn,2022-10-01,BASIC,53.0,Female,55-65,Denmark,google ads,2022,2022-10,2021-06-01,2021-06,1,2022-10-01,False,2022-10
10181,initial,2022-06-01,PRO,85.0,Male,45-54,Norway,paid search,2022,2022-06,2022-06-01,2022-06,3,2022-06-01,False,2022-06
10182,initial,2020-06-01,MAX,99.0,Female,18-24,Sweden,google ads,2020,2020-06,2020-06-01,2020-06,2,2020-06-01,False,2020-06
10182,reduction,2021-08-01,BASIC,43.0,Female,18-24,Sweden,google ads,2021,2021-08,2020-06-01,2020-06,1,2021-08-01,False,2021-08
10183,initial,2020-04-01,BASIC,33.0,Female,18-24,Sweden,google ads,2020,2020-04,2020-04-01,2020-04,1,2020-04-01,False,2020-04
10183,churn,2020-08-01,BASIC,33.0,Female,18-24,Sweden,google ads,2020,2020-08,2020-04-01,2020-04,1,2020-08-01,False,2020-08
10184,initial,2021-10-01,PRO,75.0,Female,35-44,Sweden,organic search,2021,2021-10,2021-10-01,2021-10,3,2021-10-01,False,2021-10
10184,upgrade,2022-05-01,MAX,119.0,Female,35-44,Sweden,organic search,2022,2022-05,2021-10-01,2021-10,2,2022-05-01,False,2022-05
10185,initial,2022-10-01,BASIC,53.0,Other,25-34,Sweden,organic search,2022,2022-10,2022-10-01,2022-10,1,2022-10-01,False,2022-10
10186,initial,2020-03-01,PRO,65.0,Male,18-24,Sweden,paid search,2020,2020-03,2020-03-01,2020-03,3,2020-03-01,False,2020-03
10186,upgrade,2022-08-01,MAX,119.0,Male,18-24,Sweden,paid search,2022,2022-08,2020-03-01,2020-03,2,2022-08-01,False,2022-08
10187,initial,2022-01-01,BASIC,53.0,Male,55-65,Denmark,google ads,2022,2022-01,2022-01-01,2022-01,1,2022-01-01,False,2022-01
10188,initial,2022-12-01,PRO,85.0,Female,25-34,Norway,google ads,2022,2022-12,2022-12-01,2022-12,3,2022-12-01,False,2022-12
10189,initial,2021-09-01,PRO,75.0,Male,45-54,Denmark,paid search,2021,2021-09,2021-09-01,2021-09,3,2021-09-01,False,2021-09
10189,reduction,2022-08-01,BASIC,53.0,Male,45-54,Denmark,paid search,2022,2022-08,2021-09-01,2021-09,1,2022-08-01,False,2022-08
10190,initial,2022-12-01,PRO,85.0,Male,45-54,Finland,paid search,2022,2022-12,2022-12-01,2022-12,3,2022-12-01,False,2022-12
10191,initial,2020-02-01,BASIC,33.0,Female,18-24,Finland,facebook,2020,2020-02,2020-02-01,2020-02,1,2020-02-01,False,2020-02
10191,churn,2020-06-01,BASIC,33.0,Female,18-24,Finland,facebook,2020,2020-06,2020-02-01,2020-02,1,2020-06-01,False,2020-06
10192,initial,2020-01-01,MAX,99.0,Female,45-54,Norway,google ads,2020,2020-01,2020-01-01,2020-01,2,2020-01-01,False,2020-01
10192,reduction,2020-04-01,BASIC,33.0,Female,45-54,Norway,google ads,2020,2020-04,2020-01-01,2020-01,1,2020-04-01,False,2020-04
10192,churn,2020-11-01,BASIC,33.0,Female,45-54,Norway,google ads,2020,2020-11,2020-01-01,2020-01,1,2020-11-01,False,2020-11
10193,initial,2021-05-01,MAX,109.0,Female,45-54,Denmark,unknown,2021,2021-05,2021-05-01,2021-05,2,2021-05-01,False,2021-05
10193,reduction,2021-10-01,PRO,75.0,Female,45-54,Denmark,unknown,2021,2021-10,2021-05-01,2021-05,3,2021-10-01,False,2021-10
10193,churn,2022-07-01,PRO,85.0,Female,45-54,Denmark,unknown,2022,2022-07,2021-05-01,2021-05,3,2022-07-01,False,2022-07
10194,initial,2021-12-01,PRO,75.0,Female,45-54,Norway,organic search,2021,2021-12,2021-12-01,2021-12,3,2021-12-01,False,2021-12
10194,reduction,2022-08-01,BASIC,53.0,Female,45-54,Norway,organic search,2022,2022-08,2021-12-01,2021-12,1,2022-08-01,False,2022-08
10195,initial,2021-01-01,BASIC,43.0,Female,45-54,Sweden,facebook,2021,2021-01,2021-01-01,2021-01,1,2021-01-01,False,2021-01
10195,upgrade,2022-11-01,MAX,119.0,Female,45-54,Sweden,facebook,2022,2022-11,2021-01-01,2021-01,2,2022-11-01,False,2022-11
10196,initial,2021-06-01,MAX,109.0,Other,25-34,Norway,organic search,2021,2021-06,2021-06-01,2021-06,2,2021-06-01,False,2021-06
10196,reduction,2021-08-01,BASIC,43.0,Other,25-34,Norway,organic search,2021,2021-08,2021-06-01,2021-06,1,2021-08-01,False,2021-08
10197,initial,2020-12-01,BASIC,33.0,Other,18-24,Finland,display,2020,2020-12,2020-12-01,2020-12,1,2020-12-01,False,2020-12
10197,churn,2021-05-01,BASIC,43.0,Other,18-24,Finland,display,2021,2021-05,2020-12-01,2020-12,1,2021-05-01,False,2021-05
10198,initial,2022-06-01,PRO,85.0,Female,25-34,Sweden,google ads,2022,2022-06,2022-06-01,2022-06,3,2022-06-01,False,2022-06
10199,initial,2022-02-01,BASIC,53.0,Male,18-24,Sweden,paid search,2022,2022-02,2022-02-01,2022-02,1,2022-02-01,False,2022-02
10199,upgrade,2022-11-01,PRO,85.0,Male,18-24,Sweden,paid search,2022,2022-11,2022-02-01,2022-02,3,2022-11-01,False,2022-11
10200,initial,2022-11-01,PRO,85.0,Female,55-65,Finland,organic search,2022,2022-11,2022-11-01,2022-11,3,2022-11-01,False,2022-11
10201,initial,2020-10-01,PRO,65.0,Female,45-54,Norway,google ads,2020,2020-10,2020-10-01,2020-10,3,2020-10-01,False,2020-10
10201,upgrade,2022-09-01,MAX,119.0,Female,45-54,Norway,google ads,2022,2022-09,2020-10-01,2020-10,2,2022-09-01,False,2022-09
10202,initial,2021-06-01,MAX,109.0,Female,55-65,Sweden,organic search,2021,2021-06,2021-06-01,2021-06,2,2021-06-01,False,2021-06
10202,reduction,2022-07-01,BASIC,53.0,Female,55-65,Sweden,organic search,2022,2022-07,2021-06-01,2021-06,1,2022-07-01,False,2022-07
